508	0.2256	0.2352	0.233	0.3872	0.4054	0.4208	0.305	0.2854	0.0296	0.341	0.3524	0.1636	0.4582	0.0884	0.294
509	0.2258	0.2386	0.237	0.3886	0.4042	0.4174	0.303	0.2842	0.0298	0.353	0.3542	0.1588	0.4596	0.0902	0.295
510	0.226	0.242	0.241	0.39	0.403	0.414	0.301	0.283	0.03	0.365	0.356	0.154	0.461	0.092	0.296
511	0.226	0.2442	0.2448	0.3908	0.4016	0.4102	0.299	0.2816	0.03	0.3752	0.3554	0.149	0.462	0.0936	0.2964
512	0.226	0.2464	0.2486	0.3916	0.4002	0.4064	0.297	0.2802	0.03	0.3854	0.3548	0.144	0.463	0.0952	0.2968
513	0.226	0.2486	0.2524	0.3924	0.3988	0.4026	0.295	0.2788	0.03	0.3956	0.3542	0.139	0.464	0.0968	0.2972
514	0.226	0.2508	0.2562	0.3932	0.3974	0.3988	0.293	0.2774	0.03	0.4058	0.3536	0.134	0.465	0.0984	0.2976
515	0.226	0.253	0.26	0.394	0.396	0.395	0.291	0.276	0.03	0.416	0.353	0.129	0.466	0.1	0.298
516	0.2258	0.2544	0.2636	0.3942	0.3946	0.3914	0.2894	0.2748	0.0302	0.4258	0.3516	0.125	0.4666	0.1016	0.2976
517	0.2256	0.2558	0.2672	0.3944	0.3932	0.3878	0.2878	0.2736	0.0304	0.4356	0.3502	0.121	0.4672	0.1032	0.2972
518	0.2254	0.2572	0.2708	0.3946	0.3918	0.3842	0.2862	0.2724	0.0306	0.4454	0.3488	0.117	0.4678	0.1048	0.2968
519	0.2252	0.2586	0.2744	0.3948	0.3904	0.3806	0.2846	0.2712	0.0308	0.4552	0.3474	0.113	0.4684	0.1064	0.2964
520	0.225	0.26	0.278	0.395	0.389	0.377	0.283	0.27	0.031	0.465	0.346	0.109	0.469	0.108	0.296
521	0.225	0.2608	0.2828	0.3944	0.3874	0.3732	0.281	0.2684	0.031	0.4738	0.3434	0.1052	0.4694	0.1106	0.2946
522	0.225	0.2616	0.2876	0.3938	0.3858	0.3694	0.279	0.2668	0.031	0.4826	0.3408	0.1014	0.4698	0.1132	0.2932
523	0.225	0.2624	0.2924	0.3932	0.3842	0.3656	0.277	0.2652	0.031	0.4914	0.3382	0.0976	0.4702	0.1158	0.2918
524	0.225	0.2632	0.2972	0.3926	0.3826	0.3618	0.275	0.2636	0.031	0.5002	0.3356	0.0938	0.4706	0.1184	0.2904
525	0.225	0.264	0.302	0.392	0.381	0.358	0.273	0.262	0.031	0.509	0.333	0.09	0.471	0.121	0.289
526	0.2254	0.2646	0.3094	0.3906	0.3792	0.3546	0.2714	0.2608	0.0312	0.5164	0.3292	0.087	0.4716	0.1234	0.2876
527	0.2258	0.2652	0.3168	0.3892	0.3774	0.3512	0.2698	0.2596	0.0314	0.5238	0.3254	0.084	0.4722	0.1258	0.2862
528	0.2262	0.2658	0.3242	0.3878	0.3756	0.3478	0.2682	0.2584	0.0316	0.5312	0.3216	0.081	0.4728	0.1282	0.2848
529	0.2266	0.2664	0.3316	0.3864	0.3738	0.3444	0.2666	0.2572	0.0318	0.5386	0.3178	0.078	0.4734	0.1306	0.2834
